PanStarrs_name,dr7objid,ra_panstarr,dec_panstarr,ra_sdss,dec_sdss,spherical_cos_distance
NGC4254 ,587738568703344969,3.22373971642756,0.25161556614668773,3.2224513084947533,0.2526621746166451,0.9999986739657567
NGC2998 ,587732484348903501,2.5688070090117905,0.7693662670203292,2.568807117882305,0.7693660975408042,0.9999999999999827
NGC257 ,587724197202624647,0.20954929144926998,0.1448113643013711,0.20729508709998962,0.23813422258055764,0.9956461383603732
NGC2730 ,588023239669842054,2.3660721810940064,0.2938837754385612,2.3660726347664625,0.2938825364485884,0.9999999999991381
NGC895 ,587724243103056015,0.6178807636593318,-0.09636643478668971,0.6220790745180116,-0.12900834046395968,0.999458601188829
NGC5720 ,587733412595040281,3.833418654332995,0.8868927245923478,3.8334183120353216,0.886893340110199,0.9999999999997873
NGC1744 ,587727177940009063,1.3088368923033393,-0.4541734176783188,1.104880881239385,-0.11374760328436508,0.9241071382028054
NGC4236 ,587725819097907329,3.2144688765068166,1.2123507279299628,3.218518631906898,1.1998012267275953,0.9999202130783194
UGC4458 ,587739153357078672,2.2348434926304312,0.3937560530937319,2.2346477924644454,0.39374496102376266,0.9999999836078042
NGC3642 ,587732582056525908,2.9770875176076936,1.0310447035023154,2.9770876696942183,1.0310448461579556,0.9999999999999868
UGC10811 ,587725505021280402,4.532309049756568,1.0146490805090806,4.532309353599314,1.0146491987187107,0.9999999999999801
NGC2336 ,587738068350927055,1.9506998761484746,1.399371483927415,2.609535011236931,1.2264233456404714,0.9730282314154725
NGC497 ,587731511532847214,0.35952141981586316,-0.015275296146379572,0.35952131152755545,-0.015275255342850746,0.9999999999999933
NGC3687 ,587741490373328932,3.0020104702603225,0.5150651627535978,3.0020104397539042,0.5150650779340414,0.999999999999996
NGC6301 ,587739861496103175,4.487877155790997,0.7389570463969816,4.487010510065117,0.7387474032833513,0.9999997728016907
UGC7012 ,587741532789211171,3.1505484615805517,0.5209458751352675,3.150548065330301,0.5209455896719953,0.9999999999999001
NGC5789 ,587739131349041270,3.912120786293175,0.5276833696467412,3.912032550423117,0.5277728986871504,0.9999999930866413
PGC07826 ,587724234256941218,0.53815778861966,0.3251480328624608,0.5329857325362231,0.2591744265892935,0.9978122799234728
NGC4051 ,588017604146167988,3.1553818018780997,0.7772183287921264,3.1556127023233054,0.7758440868259269,0.999999042164558
PGC38268 ,587741488766255128,3.164338308000559,0.5023387454468308,3.164338108044033,0.5023385972701069,0.9999999999999737
UGC7244 ,587729386615865431,3.203993933935122,1.0404857130251284,3.203993843618016,1.0404843400159893,0.9999999999990563
NGC2964 ,587739116320391272,2.543397807629556,0.5558418136667169,2.5433971253416923,0.5558391950741159,0.9999999999964035
NGC4299 ,588017702395969540,3.236171347623665,0.2007114677159463,3.2362042240728384,0.20063665057629607,0.9999999966822399
PGC57931 ,587733604266934289,4.284797276280095,0.7059485069186389,4.284797087439048,0.7059484533658706,0.9999999999999881
NGC7047 ,587730846353195114,5.569610758627284,-0.014424971734807933,5.569610546938568,-0.014424673108309501,0.9999999999999329
IC2095 ,587727177940009179,1.259955455942734,-0.08944463350620539,1.1050641967232455,-0.11354016508182058,0.9878626606722389
NGC4457 ,587726016682721340,3.2680571167942,0.062318377205859136,3.268578596435212,0.06358643734727148,0.9999990605795366
NGC4691 ,587724648188543033,3.3520233363113205,-0.05816676251414022,3.3520441748175096,-0.058177241210324346,0.9999999997287107
NGC2906 ,587735342651605014,2.4962732196940083,0.1473366811960817,2.49627307085116,0.14733667444947815,0.9999999999999891
NGC496 ,587724234252615797,0.36299933741631224,0.5851944119609072,0.3544427046020827,0.27488191303510945,0.952208822159404
NGC234 ,587724232101199896,0.18997874001373238,0.2503248951648379,0.1899783775324907,0.2503249209020408,0.999999999999938
NGC7819 ,587727223561650302,0.019238240745957896,0.5492910693852066,0.024521668401920594,0.28326282072004033,0.9648112531887064
NGC7217 ,587727223550378283,5.793940021781217,0.5473239087852838,5.844259018679648,0.2494672906408558,0.9549203295615013
NGC4654 ,588017704545812500,3.33333016189076,0.22910378585568927,3.3333307036618867,0.2291032912869978,0.9999999999997384
UGC5786 ,587731870702633039,2.7871351320656665,0.9338101419456837,2.787171678135408,0.933769182382326,0.9999999989249018
NGC3811 ,588017111830233150,3.0598988527587694,0.8323618319759621,3.0598987059184775,0.8323616664819278,0.9999999999999813
PGC28401 ,587737809578688742,2.581632910085921,1.1430349766870078,2.579404874814547,1.1424678719241557,0.9999994115304821
NGC4496A ,587729157889720337,3.279707189551262,0.06875672228354102,3.2796967252226485,0.06889253928569565,0.9999999907223788
UGC12864 ,587727223560798392,6.271839968909923,0.5409154088378111,6.274677058510106,0.282459543087736,0.9667824794851309
NGC3504 ,587741532246638703,2.8936984784742075,0.4882122250141138,2.8924668855480156,0.48815824692116555,0.9999994069704312
IC1151 ,587739828749009268,4.182415389693482,0.30441107788781535,4.182415871455738,0.30441089341835204,0.9999999999998773
UGC1862 ,588015507674628215,0.6301226775657451,-0.037740301613424586,0.6327847881490993,-0.02138352633956998,0.9998626908522121
UGC3997 ,587725551192703028,2.027399242791992,0.7045258890453382,2.027399083545969,0.7045258299380336,0.9999999999999909
NGC5056 ,587739608095850504,3.47410126350669,0.5401849885458514,3.474101490427749,0.5401848451872643,0.9999999999999707
NGC180 ,587724197201576087,0.16563907639712025,0.15071249703528913,0.1645630315644688,0.2396442954555317,0.9960476171672551
NGC4522 ,587732770521219144,3.288470138659675,0.16013430793633013,3.2884700949694414,0.16013426980945328,0.9999999999999982
UGC4380 ,587737826215198951,2.2014324802265786,0.9573809880267923,2.201431704718882,0.957380929118298,0.9999999999998986
NGC1068 ,587731512615370818,0.7098189490678614,-0.00023177972466484697,0.7096562228083004,-0.0005040417529792882,0.9999999496967784
NGC3955 ,587725039017656487,3.115205195161816,-0.4042912095246201,3.1210889464722253,-0.0650383431852754,0.942987681684945
PGC08941 ,587724234258448481,0.6156917717114804,0.41190398665596895,0.5929872573023123,0.2523355283219485,0.9870672438348361
IC5309 ,587730772810465472,6.1051362416690855,0.14153415956490137,6.0979665891116195,0.2305535651807342,0.9960156169816791
NGC5457 ,587735665842389231,3.6791936821780666,0.9485681225017722,3.6821784756434903,0.9504719096329289,0.9999966785774166
NGC776 ,587724234256154732,0.523198048002041,0.41267245512562206,0.4989372468498302,0.26286840097329983,0.988540026239662
IC 4566 ,587733411526672449,4.08713646956371,0.7599046626123427,4.087136534615674,0.7599044383782192,0.9999999999999738
NGC4540 ,587735349113651229,3.2936450398918384,0.27142854381532733,3.293563282100238,0.2717550605274672,0.9999999435917739
NGC4775 ,587725039024078967,3.376172235440689,-0.11557867012679289,3.377293630756331,-0.06458143328757897,0.9986992994485673
NGC4123 ,587726015606685723,3.177307326073353,0.05023546279430239,3.1773070566712236,0.050235602722110126,0.9999999999999539
NGC2449 ,587731520660242546,2.0391467049213152,0.47002013462180137,2.039147823904974,0.4700203123882108,0.9999999999994865
NGC5630 ,588017627776221322,3.785663478938701,0.7200835794646905,3.7856662049002705,0.7200822361356991,0.9999999999969982
PGC16274 ,587724242846613710,1.2825908055447737,0.06271788307164064,1.099538307727001,-0.07286103294578965,0.9741929607799447
UGC3701 ,587738068348043366,1.8836959880327115,1.2595920783924688,2.3686996813274686,1.150494474973464,0.9796455085356487
NGC4711 ,587739407858466990,3.3543680116284493,0.6166719486194006,3.354367792609211,0.6166719950841981,0.9999999999999828
UGC6628 ,588017109682553003,3.0547440228130043,0.8018421320109632,3.054806848706562,0.8024040066452764,0.99999984119468
NGC1058 ,588848899934388352,0.713403157219757,0.6517293301066595,4.007879904552684,-17357.919293075716,0.9919449235015059
NGC4185 ,587741603105210388,3.1999301093047783,0.4976104739702529,3.199929581889439,0.49761042262175875,0.9999999999998912
NGC3166 ,588010358000910349,2.678046119696564,0.05977700328203019,2.67807605756863,0.059685898512993954,0.9999999954034196
NGC6478 ,587730841530925386,4.662817964436622,0.8928624487658691,4.663570339916672,0.893231689911196,0.9999998205467959
UGC8516 ,587742578060296259,3.542479423875473,0.3490862707511142,3.5424757040577517,0.34908379223756564,0.9999999999908192
PGC24788 ,587732483806003277,2.309390170174538,0.6304094351618478,2.3093903216224647,0.6304095312838824,0.9999999999999879
UGC10796 ,587725589309161584,4.523873698948755,1.0807101417629164,4.523873242828492,1.080709898725202,0.9999999999999474
NGC922 ,587727177927688257,0.6330033434961618,-0.4326351820440828,0.6110394010022412,-0.1735379681530618,0.9664059873175049
IRAS03056+2034 ,587724234258448481,0.8225380717481868,0.3625438064815417,0.5929872573023123,0.2523355283219485,0.9701837050588866
NGC3938 ,588017625616351313,3.1102821449407156,0.7700518323505126,3.11028117523896,0.7700522309291424,0.9999999999996783
NGC4548 ,587735348039974974,3.2962326650408453,0.2530088624885548,3.2959733198769556,0.2541272445592581,0.9999993430972407
NGC925 ,588848899934388352,0.6426359901708437,0.5860670765869043,4.007879904552684,-17357.919293075716,0.982539226458174
UGC12494 ,587731187810041909,6.103751671973478,0.12003013238400444,6.1038709112433525,0.021877237962096754,0.9951868636011392
UGC4555 ,587732470388424740,2.286982760572809,0.6059303197380014,2.286982747204756,0.6059302941832273,0.9999999999999996
NGC5480 ,587733397023424555,3.6929405934984754,0.8853201829363009,3.692940448490883,0.8853193600809125,0.9999999999996572
NGC4136 ,587741532789866544,3.182149218484236,0.5223355062857054,3.182150243840405,0.5223356200494234,0.9999999999995988
NGC5474 ,587735695376711689,3.68712515643083,0.9365824229295515,3.688401947023186,0.9373934140985694,0.9999993852744503
NGC4303 ,587742953860563019,3.237214530917582,0.07807992208184433,3.2366836851509917,0.07843536185708884,0.9999997967938169
NGC4904 ,588848899919315039,3.4076581496795924,-0.0004818854064756344,3.407659143885841,-0.0004808443733505875,0.9999999999989638
NGC551 ,587724234252615797,0.3825660491274954,0.64896437950565,0.3544427046020827,0.27488191303510945,0.9305400780307493
PGC14564 ,587731514234306656,1.0873350625376366,0.15095021087941077,1.0415021228837114,0.021904559810944323,0.9906472036741384
PGC38908 ,587738946146336828,3.195986537859897,0.6826143274841007,3.195986391092298,0.6826145143372055,0.999999999999976
UGC4107 ,587737810106056855,2.0814410941519683,0.8651136335213365,2.0814408935407176,0.8651135384348093,0.999999999999987
UGC3574 ,587738068341621157,1.8028116709087627,0.9979405199809633,2.070831800450323,0.9424363869642953,0.9870844604304682
NGC1614 ,587727177940009179,1.1955398911076787,-0.14972970213349113,1.1050641967232455,-0.11354016508182058,0.9953268992650104
NGC1042 ,587727179003658284,0.6998745865887733,-0.1471930405986426,0.6998746645601289,-0.14719313020393257,0.9999999999999931
NGC192 ,588015510347382842,0.17114663738471356,0.015085578856687787,0.1711450107382504,0.015082470449678677,0.9999999999938464
NGC5427 ,587729772073582641,3.6801757789481644,-0.10525749106219923,3.6817931228545655,-0.05884733726135396,0.9989219436917895
NGC1087 ,587731512078893077,0.7261416172983628,-0.008703084315069724,0.7261415445004179,-0.008703594335848957,0.9999999999998673
NGC1073 ,587731514226049159,0.7141679604979809,0.024017650369619167,0.7136048421767556,0.020160476320760314,0.9999924026402219
IC2163 ,587727177940009179,1.6426442017166447,-0.3730791374453551,1.1050641967232455,-0.11354016508182058,0.8360073616843526
NGC701 ,587727229986603057,0.4846081201087455,-0.16934249053692702,0.48461346962823026,-0.16933899539500571,0.9999999999799898
UGC4368 ,588016878289813653,2.193657387474794,0.42406142662658586,2.193657392607511,0.42406117163070794,0.9999999999999676
NGC6063 ,587736812600426681,4.220278562486246,0.13925964648370234,4.220278496385636,0.13925980610517427,0.999999999999985
NGC4961 ,587741722824343608,3.4286677250833995,0.48405188367613494,3.4286680762326665,0.4840521433182137,0.999999999999918
UGC1087 ,587724232643117116,0.39899675323869527,0.2491893839534904,0.3989997826068787,0.2491893931077336,0.9999999999956904
UGC3740 ,587738068350927055,1.9514496695951316,1.4966994205990285,2.609535011236931,1.2264233456404714,0.9584778603146957
UGC12224 ,587731187807092815,5.989264530760883,0.10635460503000287,5.986810143045538,0.021819025496059383,0.9964260009921359
NGC5682 ,587733397025652815,3.816815511691698,0.8494561102687702,3.816814217164376,0.8494560520915584,0.999999999999633
PGC71106 ,587727223557062900,6.1090655014141,0.4227386415864993,6.118851739141488,0.2757278929412844,0.9891713478032753
NGC6497 ,587730843674804454,4.6744259747587105,1.0379626650584453,4.67442615166387,1.0379624112334949,0.9999999999999638
UGC807 ,587731511532060698,0.3297963682592973,-0.014798123128884321,0.32979638976142733,-0.014798156476736856,0.9999999999999992
PGC32091 ,587725081973358772,2.8151345765907854,-0.17566302589009927,2.823583301421826,-0.05967258556563654,0.9932455688643788
NGC7741 ,587727223559553223,6.212962682857295,0.4551052489659586,6.220932259449734,0.28096647019097987,0.9848487133062788
NGC5016 ,587742189910425622,3.4562378186125278,0.42053725780095885,3.4562377550603425,0.42053735355741856,0.9999999999999937
NGC2805 ,587737810650923091,2.444945180787957,1.1188045706815706,2.4449435023308737,1.1188079252289778,0.9999999999941047
NGC753 ,588848899934388352,0.513577618632123,0.6268543740084607,4.007879904552684,-17357.919293075716,0.9593956321443675
PGC23913 ,587738067808485519,2.231624581890978,1.0645654971161185,2.231625477571121,1.064567052982698,0.9999999999986954
NGC1677 ,587727177940009179,1.2691503740410157,-0.08539407337817696,1.1050641967232455,-0.11354016508182058,0.9863070800990388
PGC72144 ,587727223559356640,6.204161860104113,0.4156506849612252,6.213019278052483,0.2805336562968441,0.9908510897155383
NGC2604 ,587735044149084285,2.240067437614575,0.5155494916210263,2.2400674107937864,0.5155495022821746,0.9999999999999996
NGC45 ,587727177914122338,0.061376597541482995,-0.40460362346072704,0.06143163406720667,-0.1961477750599419,0.9783516409081578
UGC9476 ,587732483834183717,3.846416470338447,0.7768942211500312,3.8464166219240448,0.776894367319724,0.9999999999999836
NGC4351 ,588017566027087895,3.246421666320628,0.21301359548155352,3.246421052927298,0.2130139470122382,0.9999999999997585
UGC1081 ,587724234253271137,0.39609078003412473,0.3742059220104426,0.3813799231050197,0.272709462476063,0.9947566616365175
NGC4536 ,587726032252305549,3.291912800609234,0.03819024749458873,3.292127897864298,0.037189566790439145,0.9999994762185433
IC1528 ,587727227838070931,0.022207220336525453,-0.12380353422681617,0.018072274525284062,-0.15237361867372046,0.9995835177460639
NGC3145 ,587729149310533840,2.6623447886797726,-0.21701039946862055,2.6645026032224615,-0.054857438657927804,0.9868797197114392
NGC7723 ,587727177910386778,6.191343114879916,-0.22621352061438665,6.19244386093844,-0.19347309378330604,0.9994635007296854
NGC160 ,587724234247831955,0.1573749423889271,0.4181440623306243,0.15706701183623722,0.28269460445953787,0.990840696838578
PGC55750 ,587739707954888840,4.102015401436961,0.36094473582086456,4.102015427905543,0.3609444660040118,0.9999999999999634
NGC4027 ,587725039018246328,3.139423383862489,-0.33624152012106195,3.143559459983173,-0.06500326644777904,0.9634318188969551
NGC5101 ,587725039026962554,3.4983845529884623,-0.4787530640670802,3.491942714432872,-0.0631496050985905,0.9148544662026715
NGC5905 ,588011103713361952,3.994136600371192,0.9689607240149991,3.994138796838315,0.9689594091261375,0.9999999999983624
NGC4682 ,587725039023423702,3.347795276198364,-0.17564016207689814,3.350584674249236,-0.06487337743406467,0.9938678069904011
IC2487 ,587741707795824842,2.487760725333256,0.35065148202430274,2.487760568764551,0.35065142137612537,0.9999999999999875
NGC5934 ,587733409915666522,4.050093077920606,0.7492684516177641,4.050091867103028,0.74926792195772,0.9999999999994668
NGC4647 ,588017702398263454,3.3315649358852935,0.20214176503795567,3.3312260149048996,0.20031693894845237,0.9999982798661219
NGC2776 ,587731522281668676,2.409609768350856,0.7846099727072476,2.409610136079704,0.7846103016804017,0.9999999999999121
IC1256 ,587729781203402833,4.554386592129671,0.4622771559282537,4.554384354112996,0.4622773543673132,0.9999999999979741
UGC4284 ,587725774534869026,2.158398944057706,0.8562883761586272,2.1583993880849657,0.8562883084010431,0.9999999999999554
NGC5732 ,588017604159209500,3.8425570237635114,0.6743571747929155,3.842557080387473,0.6743573240594369,0.9999999999999879
NGC289 ,587727177918120074,0.22997330888903283,-0.544644479317622,0.22509212172718365,-0.19472123230156932,0.9393890317702183
PGC26517 ,588010359605887231,2.452639290262449,0.0680203678721246,2.452639020908613,0.06802022765448487,0.9999999999999541
UGC5358 ,587738409251373097,2.6126954074482898,0.19877013798895302,2.612685107200208,0.1987758215028343,0.9999999999328697
PGC15531 ,587724242846613710,1.195269888672395,0.01943459028680726,1.099538307727001,-0.07286103294578965,0.9911780230320022
NGC5394 ,588017978901528618,3.6589120836052667,0.653686716862771,3.6589109737329246,0.6536876866701247,0.9999999999991417
NGC628 ,587724234254254239,0.42191502071248327,0.27547683501532816,0.42262610091566466,0.2692568540855351,0.9999804214616412
UGC4622 ,587731521742438512,2.314029080793414,0.7206361507058718,2.314029697935956,0.720636331464369,0.9999999999998762
NGC3893 ,587732482210594857,3.0920099439357367,0.8501643648792295,3.0923721884880475,0.8500470829125383,0.9999999645508499
PGC72453 ,587727223559880868,6.231146395669199,0.30499489052260753,6.2345160079119095,0.28084046718377664,0.9997030931195356
NGC4814 ,587731892191952986,3.383171180274112,1.0182968186457488,3.3831694918428203,1.0182967061245343,0.9999999999996011
UGC9965 ,587739707954888840,4.102015401436961,0.36094473582086456,4.102015427905543,0.3609444660040118,0.9999999999999634
NGC217 ,587727226231455809,0.1813610022990852,-0.17490694925813535,0.18136110137154476,-0.1749069439806454,0.9999999999999952
NGC4487 ,587725039021523052,3.277179952794374,-0.1405674216922217,3.2746650835604005,-0.06505723477100055,0.9971473357101758
IC467 ,587738068350927055,1.964832854299424,1.3940386303979464,2.609535011236931,1.2264233456404714,0.9740697417415801
NGC477 ,588848899934388352,0.35491060899794447,0.706652223673043,4.007879904552684,-17357.919293075716,0.9170451633304988
PGC33465 ,588017110216671302,2.899934190825733,0.7875836646867955,2.8999340991977625,0.7875832397919986,0.9999999999999076
UGC3091 ,587724242846613710,1.195269888672395,0.01943459028680726,1.099538307727001,-0.07286103294578965,0.9911780230320022
NGC6941 ,587727215220425129,5.394774320670929,-0.0806122202935629,5.394774394790612,-0.08061224523279215,0.9999999999999969
NGC1358 ,587724242842484912,0.9322728559405271,-0.08882678695099941,0.9348336950523608,-0.0941390201715476,0.9999826385641675
PGC36925 ,587725819097055310,3.0950396609842734,1.2968178569424054,3.130034444050646,1.1981449213315387,0.9950754621614756
PGC02162 ,587731187818496165,0.1580214123438658,0.029887716242851695,0.1584917452591486,0.021596091613881138,0.9999655141461059
NGC4490 ,588017947205435524,3.2751277946598796,0.7268231683712666,3.274532012186718,0.7254522037088421,0.9999989609961447
IC674 ,588017604678909995,2.9282525070051917,0.761539687055611,2.9282524094821447,0.7615395578791994,0.9999999999999891
NGC7824 ,587731187815284845,0.022269877656672047,0.1207787041001848,0.030662486316244526,0.022013902722853033,0.9950917675935721
NGC2552 ,587725980687859743,2.1787913710380074,0.8728327012041318,2.178791626219438,0.8728322091967547,0.9999999999998657
UGC4499 ,588007005774151816,2.2588548598147433,0.901504446557119,2.258854626377549,0.9015044282972977,0.9999999999999893
UGC4036 ,587738068348895424,2.0591059411812718,1.2743641961154986,2.4333949573602456,1.1761284424642904,0.9874028152663772
NGC4204 ,588023670245425182,3.2080926651505055,0.36056041431957536,3.20809190664263,0.36056069499895066,0.9999999999997087
NGC5947 ,587733409915863108,4.060551788930257,0.7455549145682957,4.060551723805739,0.7455548699324391,0.9999999999999978
NGC853 ,587727779742810176,0.5745904895574904,-0.1624201656576671,0.5746198270680206,-0.16239184873090656,0.9999999991799823
NGC5520 ,587733397023883322,3.7192086714056156,0.8787457021769634,3.719210153416886,0.8787456966308359,0.9999999999995528
NGC5371 ,587736586036052237,3.646279565012257,0.7061909331517408,3.644334535813526,0.7078134292395928,0.9999975902858684
NGC5378 ,587738574073757740,3.651448183059113,0.6596862861665016,3.651448115939772,0.6596863929853537,0.999999999999993
NGC6509 ,587736920514363621,4.709863314424129,0.1097293736716591,4.48516966882333,0.3079824991746115,0.9566014100221293
NGC5971 ,587725816424366177,4.082390046662911,0.9854423917403571,4.082390521837282,0.9854424342912679,0.9999999999999647
NGC6155 ,587729231977447488,4.30284275901524,0.8441600831865186,4.30284252504401,0.8441598995065497,0.999999999999971
UGC4659 ,587728931342516423,2.332962063453198,0.8221354242897517,2.3329627554053336,0.822136398882325,0.999999999999414
NGC2139 ,587727177940009179,1.5757277545964066,-0.41316551063931045,1.1050641967232455,-0.11354016508182058,0.8565052595662572
NGC237 ,587731186208669747,0.18964765105462902,-0.002180439834516516,0.1896474944456907,-0.0021803491560433517,0.9999999999999837
