PanStarrs_name,dr7objid,ra_panstarr,dec_panstarr,ra_sdss,dec_sdss,spherical_cos_distance
NGC4192 ,587738569239691439,3.2018272822016964,0.26005981813368667,3.200304427981534,0.2610748258769904,0.9999984022995316
NGC3917 ,587732134847512661,3.10126333056396,0.9045109507266045,3.101263594011148,0.904510811272839,0.9999999999999769
NGC4593 ,587725039022440650,3.314629308021491,-0.09327493308263216,3.3121728779761708,-0.06510072638977521,0.9996001357472045
NGC1415 ,587727177935683716,0.9640661226607061,-0.3938242954674849,0.9327503204347392,-0.13850900982211822,0.9671352879894329
NGC3726 ,588017111292772356,3.025318993354856,0.8208145591118424,3.025319682646185,0.8208150149683718,0.9999999999997857
NGC4274 ,587739720287060020,3.228174947122728,0.5168701822660103,3.227811016704917,0.5168319361258125,0.9999999492161453
NGC4845 ,587726014001512533,3.394752137992795,0.02750359648462744,3.3947518788352773,0.02750367145260408,0.9999999999999637
NGC1353 ,587727177934897227,0.9252440659768956,-0.36336306403242785,0.9000079201803146,-0.1423779597642445,0.9753873841407757
NGC5559 ,587739828738392214,3.74902430555036,0.4328194888130934,3.749024263546114,0.4328195723603135,0.9999999999999957
NGC1309 ,587727177934110866,0.8818682707417065,-0.26878175200467797,0.8688054237981998,-0.14628792734569662,0.9924256318043486
NGC4220 ,588298663573454909,3.21225754434454,0.8357205435885,3.2122574511268533,0.8357202773787524,0.9999999999999625
NGC5533 ,588017977829556432,3.7355676424845585,0.6168662037651474,3.736254159798439,0.6173703721515414,0.9999997161693983
NGC1964 ,587727177940009179,1.4545690923180628,-0.38302611791832114,1.1050641967232455,-0.11354016508182058,0.9081921991690417
NGC3003 ,587738947207233540,2.568255659501085,0.5833152159552849,2.568221983813078,0.5833171243372849,0.9999999996031745
NGC1337 ,587727177935028316,0.9080045762903216,-0.14640886416572152,0.905104876459208,-0.1413297337765604,0.9999829835653424
NGC3200 ,587725081970409596,2.699191656249101,-0.31385435633865594,2.7061481192401495,-0.056566270629855066,0.9670606267383204
NGC3079 ,587729387681808391,2.6265608266249085,0.9717956623190135,2.6265895829325285,0.9718012107158815,0.999999999853173
NGC3626 ,587742571074683149,2.967336886675577,0.32038729826179585,2.967631413207538,0.31940771884848,0.9999994811283865
UGC8267 ,588017604151541855,3.452213263890354,0.7631684283135721,3.4522129024373607,0.7631684558385436,0.9999999999999654
UGC8778 ,587738574073299044,3.630769871147335,0.6643950099554571,3.6307697963560495,0.6643948783147626,0.9999999999999897
NGC3169 ,587728879266234597,2.6801748977852218,0.060494508137525056,2.6791945767588325,0.0624037010489023,0.9999976987897231
NGC4772 ,587726032254402754,3.37496952905314,0.03784537043439464,3.3749596727007214,0.0364498205840818,0.999999026171959
MCG-02-03-015 ,587727179528339473,0.20845322467901756,-0.17165400459826832,0.20845303115866415,-0.171653912884153,0.9999999999999776
IC944 ,587738569786982415,3.62816653803506,0.2459556379153953,3.628166293030906,0.2459554430790916,0.9999999999999528
IC540 ,587732772111974531,2.487845373801978,0.1379290074619819,2.4878459911000284,0.13792903490088565,0.9999999999998127
UGC6036 ,588017977275121756,2.8619954452763565,0.6433548912897402,2.8619952761723653,0.6433548962749956,0.9999999999999907
MCG-02-02-040 ,587727225693536418,0.1378605905553037,-0.18336970173520542,0.13786682144230486,-0.18337076988022277,0.9999999999806629
NGC6314 ,587733399190634661,4.505765035294687,0.40613933866955687,4.505764859172064,0.40613960438876395,0.9999999999999516
NGC681 ,587727177924345886,0.47638971372695466,-0.18197553272871236,0.4763906869248145,-0.18197640574462604,0.999999999999161
IC2247 ,588016878289027110,2.164142648093094,0.40490975421152686,2.1641420615528757,0.40490947033813796,0.9999999999998144
UGC10205 ,588018089471115524,4.217892173799995,0.5253280478211748,4.217892279651508,0.5253278573734405,0.9999999999999777
NGC4605 ,588009370692288564,3.316080549294525,1.0752832149867653,3.3152511419256427,1.0751612952922107,0.9999999147867263
NGC1542 ,587731514234306656,1.1224051849284349,0.08345536164506166,1.0415021228837114,0.021904559810944323,0.9948476450733691
UGC5111 ,587738066201870483,2.5170833039643123,1.1656773076060558,2.5170970192395674,1.1656759451134049,0.9999999999844615
UGC5498 ,588023045873336455,2.6707173076345145,0.4029528910541908,2.6708062784631923,0.40298518449269755,0.9999999961293196
NGC4517 ,587722983354269713,3.2845344211964282,0.002007652238569077,3.2845157641043508,0.001984212635989705,0.9999999995512496
UGC9665 ,587733412060135596,3.9337143488646995,0.8433385567076049,3.933714988220343,0.8433380377167777,0.9999999999997748
UGC3107 ,587731514234306656,1.210228058493687,0.1665824268578232,1.0415021228837114,0.021904559810944323,0.9755518503271434
NGC3067 ,587739158191145031,2.6108001544135493,0.5649611590083873,2.610799512738555,0.5649602524700569,0.9999999999994422
NGC3495 ,587728878734540871,2.885336780560828,0.06331932353187789,2.8846050401293635,0.06293351789776686,0.9999996589204408
UGC10297 ,587745970539463123,4.256335843101973,0.3299520516285752,4.25551439029079,0.330733045880429,0.9999993931301124
NGC3627 ,588017567630950406,2.968147941178979,0.22674514790454414,2.968430067957816,0.2267160735947458,0.9999999617906393
NGC6503 ,587730844207087836,4.666314557060067,1.2242502082371347,4.616423393533035,1.2212814706375343,0.9998508669823494
NGC4451 ,587732770520629477,3.2667142604677153,0.16159671931657618,3.2661124094826333,0.16167735774995948,0.9999998203271939
MCG-02-51-004 ,587727212536070769,5.304335547622787,-0.23774927430544318,5.387682800698097,-0.11873291394707804,0.9895759377015849
NGC5980 ,587742614559654021,4.108097873880161,0.2755468227183332,4.108100817480378,0.2755468660719854,0.9999999999959873
NGC3672 ,587725039014314099,2.9890559384203197,-0.17096180701692734,2.987823040618975,-0.06356032271749149,0.9942372551127894
NGC6132 ,587742645702492204,4.291971277637493,0.20570869443025647,4.2919711342480475,0.20570873896301303,0.9999999999999891
NGC4450 ,587742774024798215,3.2659204847239085,0.29818845550568,3.266315198035642,0.29822387067897976,0.9999999281980058
NGC3675 ,588017604143284227,2.993863622377863,0.7607178115108469,2.9947995802767644,0.7609633304320405,0.9999997401038435
NGC3227 ,587742061597884631,2.7205740339811344,0.34671052857329954,2.71998191212472,0.34757096918580127,0.9999994748071506
NGC6907 ,587727212267766748,5.345552894172036,-0.43300170118700165,5.394297879573015,-0.12059508066514492,0.9505263031572495
NGC7479 ,587730772809023736,6.042958887066788,0.21507500386108402,6.038021149509374,0.22616862468931395,0.9999268599935336
NGC4698 ,588017726551031926,3.3526980806001414,0.14813272586791632,3.352613987901029,0.14794349905120124,0.9999999786377385
NGC1637 ,587724242846613710,1.2281429906007832,-0.04988081189029714,1.099538307727001,-0.07286103294578965,0.9915099302534539
NGC3160 ,588016892785590409,2.6787222602487866,0.6779354488253543,2.678725421180997,0.677937137289313,0.999999999995544
NGC2280 ,587725074716099033,1.7663538372297036,-0.48238474517463,2.1283545861119872,-0.0069221893562708345,0.8316679732211618
UGC1057 ,587724232105984180,0.38784549558185316,0.24074705182866862,0.3878451460812447,0.24074723708259468,0.9999999999999252
NGC5033 ,587739097531088927,3.4621125968747406,0.6386847392772538,3.462162886149369,0.6386356899927361,0.9999999979819323
UGC10331 ,587739863098589197,4.264503460402531,1.0353314066781387,4.264503204906051,1.0353315765759215,0.999999999999977
NGC7331 ,587727223553261824,5.921321306441697,0.600664137785959,5.96231338598701,0.26312261366851364,0.9429025231183081
NGC5005 ,587739098067697731,3.4511145791262234,0.6468052326880078,3.449301142680904,0.6464103241703701,0.9999988745957312
NGC1035 ,587727179540463625,0.6958838912540883,-0.14194658086714762,0.6958872449833723,-0.14195797781071606,0.9999999999295436
NGC1056 ,588848899934388352,0.710370822177342,0.4987136965904385,4.007879904552684,-17357.919293075716,0.983997230274124
NGC949 ,588848899934388352,0.6580364264245914,0.6481590845887798,4.007879904552684,-17357.919293075716,0.9855806534557778
NGC7364 ,587731186195628090,5.9533449566231385,-0.0028290041845576088,5.953344951279604,-0.0028288818816039787,0.9999999999999926
NGC1093 ,588848899934388352,0.7342127178912854,0.6007384888120939,4.007879904552684,-17357.919293075716,0.993969084632631
NGC7738 ,588015509804482600,6.213521886349635,0.009016894514578305,6.213521858764409,0.009016610528946006,0.9999999999999594
NGC4310 ,587739719750451234,3.2394982942438166,0.5097937448137992,3.2394981708981696,0.5097938098445438,0.9999999999999919
UGC7901 ,587742901790048271,3.332315776529501,0.2861186310635132,3.3323168556880622,0.2861175351442006,0.9999999999988636
IC1755 ,587724233719546027,0.5112205514773047,0.25394331177007257,0.5112204285550326,0.25394312526104185,0.9999999999999755
MCG-02-02-030 ,587727177915826302,0.131431146656807,-0.1939696098813426,0.13143159143086097,-0.19396932277060708,0.9999999999998634
NGC4321 ,587735349649211424,3.241573141658588,0.27614285265788924,3.2411621590877404,0.27653214869056136,0.9999998460575358
NGC6015 ,587742782600904712,4.151354986726215,1.0875151805164422,4.151357151040044,1.0875157915047018,0.9999999999993077
NGC3900 ,587741601492238440,3.0942841079510854,0.47162356860560856,3.0943980352584104,0.47232895606511366,0.9999997460660132
UGC9892 ,588018253755121840,4.07039492231273,0.7189262516376931,4.070394692896897,0.7189264395998499,0.9999999999999676
NGC7782 ,587730772814266568,6.256561007572113,0.13911251522775922,6.253234708080168,0.23811659729362755,0.9950977736042712
UGC36 ,587731187815284845,0.02282663768805824,0.118193696945056,0.030662486316244526,0.022013902722853033,0.9953478094914587
NGC1421 ,587727177936142531,0.970787036544286,-0.23541053310777077,0.9512475719230729,-0.13603632546920508,0.9948825360715906
UGC10384 ,587742062172831804,4.305631446094076,0.20211383976992375,4.305631457834278,0.2021136865459939,0.9999999999999881
NGC4501 ,587738568704851975,3.28115790722552,0.2516832849216651,3.282621654920651,0.2525131659971524,0.9999986510238017
UGC7145 ,587739098599260271,3.184570688288453,0.66704058003563,3.184570260836951,0.6670407528368082,0.9999999999999287
NGC157 ,587727227841347766,0.15175341140117857,-0.14654552344615268,0.15092936207273458,-0.15261379464992908,0.9999812561134473
NGC3175 ,587725081970344130,2.682142756516845,-0.503912508833354,2.702441563485523,-0.05644756065564192,0.9013667491038082
NGC3949 ,588017111831150661,3.1140834720515596,0.8352920652571354,3.114083539116761,0.8352920979602125,0.9999999999999986
UGC9873 ,588018254828339347,4.057210705143165,0.7440151851021863,4.057210632780958,0.744015016878979,0.9999999999999843
NGC5678 ,588011218064769056,3.8052256527938293,1.0109198354963442,3.8052255441724783,1.0109210459402722,0.9999999999992657
NGC3312 ,587725081972834475,2.7796204424382798,-0.4811012300427133,2.8011885022669945,-0.05919230183857935,0.9121030725120304
NGC5248 ,588017990689751070,3.5671637900193542,0.15507564563234977,3.56716364458859,0.1550756872453464,0.9999999999999888
NGC169 ,587724234247831955,0.16083209057127745,0.418720544582558,0.15706701183623722,0.28269460445953787,0.9907565095974997
NGC5426 ,587729772073582641,3.6800885124855647,-0.10592595216571306,3.6817931228545655,-0.05884733726135396,0.9988905644739895
NGC3521 ,587722983344767134,2.90514277691246,-0.0006258750697651666,2.9050496363526426,0.0017985343561168759,0.9999970567833333
IC5376 ,587727223561322779,0.0058009508348535535,0.6025874906216566,0.013268642517890578,0.28308564242494827,0.9493699444438829
IC 2101 ,587727177940009179,1.2727988103093848,-0.10875914514047545,1.1050641967232455,-0.11354016508182058,0.9861268249356477
UGC5598 ,587742014882578623,2.7150057355355717,0.35935299554304573,2.715005436294822,0.35935297089047946,0.9999999999999605
NGC2782 ,587732153640288368,2.4176527691428213,0.7001161401572494,2.417654305709035,0.7001152289224648,0.9999999999988943
NGC6978 ,587727214416953538,5.465457537382821,-0.09967802250942374,5.465457460286967,-0.09967785397006462,0.9999999999999828
NGC6181 ,588017977844302182,4.329940740981704,0.346038751344207,4.332308499993605,0.3473650118074955,0.9999966410355513
NGC1961 ,587738068346536180,1.492594580731263,1.2108822078973347,2.2805193566712627,1.1058819793215902,0.9479608296676509
NGC4625 ,588017719573086260,3.324322866687068,0.7203664973364389,3.3243227569242713,0.7203664766583642,0.9999999999999962
NGC6186 ,587736618792059114,4.338996207272751,0.37595945430992134,4.338996604410153,0.3759588964057847,0.9999999999997762
NGC5303 ,587738574072905835,3.6117400227140646,0.6685419122581956,3.6117397380874805,0.6685417047552207,0.9999999999999536
NGC2715 ,587738068350927055,2.391551893778022,1.3628433134795006,2.609535011236931,1.2264233456404714,0.9890597774651682
NGC5395 ,588017978901528612,3.659226941002327,0.6531803968467675,3.6592260793563134,0.6531808403460394,0.9999999999996676
UGC5359 ,587742062132265068,2.61302335481474,0.33536466670486004,2.6130229168840367,0.33536461857091676,0.9999999999999134
UGC148 ,588290882175762488,0.06917909196252364,0.2808196369215333,0.0691801600660667,0.28082037000274196,0.9999999999992047
NGC4088 ,588295842323628034,3.1658956652921133,0.8820724742641898,3.1658970543444083,0.8820778802795268,0.9999999999849978
NGC2347 ,587738068345159865,1.902677316312776,1.1293837094096093,2.208922919997382,1.062532124517067,0.9880926554279509
NGC6946 ,587730844209840237,5.388145734704779,1.0498837874483422,4.665766913844709,1.1128008636157272,0.9430615621815778
IC1683 ,587724234252615797,0.3606286566933284,0.6010379873117361,0.3544427046020827,0.27488191303510945,0.9472657610968644
NGC3646 ,587742573759234163,2.9745559175276757,0.3520250561456223,2.9734453398127942,0.3535964171169368,0.9999982223518926
NGC4651 ,587742901790048271,3.332315776529501,0.2861186310635132,3.3323168556880622,0.2861175351442006,0.9999999999988636
NGC6106 ,587736812601737340,4.27076011670508,0.12934443100312257,4.270746009896292,0.12932007336083653,0.9999999996055067
UGC11792 ,587731187799425218,5.68197680119993,0.09800564802016279,5.6801808603392345,0.021926859341433267,0.9971057999746754
NGC2903 ,588023047479885973,2.4965559630328316,0.3752602754115724,2.496394603901154,0.37744113466159573,0.9999976106675312
NGC4062 ,587739505005297793,3.159324500658355,0.5566869020905326,3.159324214259546,0.556686513443491,0.9999999999998949
NGC3623 ,588017705073639478,2.962399350221685,0.2285047888564048,2.9622958349404827,0.22905900340371976,0.9999998413409853
NGC6951 ,587730844207219059,5.3984553945963105,1.1537610721380642,4.622196741485748,1.2146404952204548,0.9576903796680983
NGC6394 ,587725577499181249,4.58304699284252,1.0409122714943158,4.583047244039155,1.040912413662405,0.9999999999999818
NGC5949 ,587739862021374010,4.049212908378826,1.1303310741275916,4.049212521969893,1.1303306183235897,0.9999999999998825
NGC7625 ,587727223556931890,6.110843468323107,0.30064273749983444,6.1129871224059,0.2752675933277539,0.9996759563553255
NGC801 ,588848899934388352,0.5399488454980566,0.6677406315986049,4.007879904552684,-17357.919293075716,0.9651233358587741
NGC4666 ,588848899380740136,3.338567022311369,-0.00806150128203661,3.338520108160522,-0.008104522976589418,0.99999999797417
NGC3815 ,587742190438252630,3.0615471417043527,0.43285038114085367,3.0615470113718213,0.4328503817543893,0.9999999999999931
NGC4258 ,588017110759243820,3.2243142788173165,0.8256100257646221,3.224156579303429,0.8251916932137082,0.9999999067785419
NGC4293 ,587742775634624545,3.2341598556607414,0.32083322988568047,3.23415505023435,0.3208386089743309,0.9999999999751348
UGC12519 ,587727223556800732,6.108853792975834,0.2784280122475254,6.1080299568065355,0.2746562638203545,0.9999925729108906
NGC4632 ,588848899917348873,3.3271815414689097,-0.0014416419621473163,3.3272926531732288,-0.0013051616800850794,0.9999999845136724
NGC5692 ,587726100412301389,3.8323150826469585,0.05952148707953822,3.8323158704684595,0.059521986500397715,0.999999999999566
NGC772 ,587724234256613450,0.5206592920720899,0.33174398117159776,0.5177158787685814,0.2607928900635399,0.9974800699068346
NGC1667 ,587727177940009179,1.2593379584533786,-0.11030428512726602,1.1050641967232455,-0.11354016508182058,0.9882663358115665
NGC2841 ,587728931345072215,2.452379236203902,0.8897081152087398,2.452382991503661,0.8897095824144242,0.9999999999961283
NGC5055 ,588017721723322421,3.4724292380832793,0.7335493182426024,3.4716992769273887,0.73468416909371,0.9999992092075722
NGC2613 ,587725073913676308,2.2400457955318505,-0.40096618276664564,2.2457607778483966,-0.011889472223369195,0.9252446553950083
UGC3969 ,587731872846119109,2.0125354952832324,0.48195766310666693,2.012535049302617,0.48195627249560485,0.9999999999989551
NGC2410 ,587727867252506942,1.9854764341590878,0.5728538869517561,1.9854765073594358,0.5728536272373334,0.9999999999999645
NGC5635 ,587739457223655508,3.7896742455597843,0.478376596547425,3.7896729749079734,0.47837742422666596,0.9999999999990214
NGC7591 ,587731187809845479,6.1011095925518095,0.11494406841076776,6.097736962001197,0.02199393861765557,0.9956775975761772
NGC4580 ,587729159500988440,3.3065545422371394,0.09369834995916598,3.306554412206655,0.09369845870795993,0.9999999999999858
NGC2683 ,588297863640973320,2.3242933621243926,0.5833194047454896,2.324242257142771,0.58231759356098,0.9999994972769256
NGC3198 ,587732152572313657,2.7048932978495164,0.7949908420322594,2.7042701124537256,0.7944389375939898,0.9999997524197752
NGC4527 ,587726032789176338,3.290558076043836,0.04631510422847272,3.290559590018281,0.04631692695746127,0.9999999999971952
NGC972 ,588848899934388352,0.6729247830758037,0.5115783439739635,4.007879904552684,-17357.919293075716,0.9809139341316406
NGC7536 ,587727220871790648,6.083430978025434,0.23433471215684146,6.083431393507782,0.23433453325333256,0.9999999999999024
NGC1097 ,587727177929654390,0.7256969074049546,-0.528396511179106,0.6910775122505733,-0.16615341240518386,0.9345939388156183
NGC3368 ,588017703996358738,2.8220329904592933,0.20629687038817857,2.821646119637421,0.2065230495243563,0.9999999027302915
UGC3944 ,587725550654521682,2.0010564647928657,0.6568286585822112,2.0010567782454993,0.6568283926409354,0.9999999999999338
UGC2405 ,587731514227490840,0.7677703379523056,0.11335581879145291,0.7702581428801651,0.021859926177549976,0.9958140960956138
NGC2639 ,588007003626471497,2.2847871363738,0.8762523248075643,2.284738461364564,0.8762091453906208,0.9999999985824668
NGC1084 ,587727180078055546,0.7243050073264892,-0.13226925376361467,0.7248687807488496,-0.13290656144152507,0.9999996407766673
NGC3718 ,587732136993882121,3.021954173089936,0.9262099311849492,3.021953676730497,0.9262096830081756,0.9999999999999247
NGC4569 ,588017704545026179,3.3022933208683956,0.2297366422424624,3.301116685778081,0.2297665134396892,0.9999993432206111
UGC4132 ,587731886270513303,2.090980889310444,0.5744695382403271,2.0909805723294874,0.5744694417717489,0.99999999999996
NGC5448 ,588017712049225731,3.6775563888067713,0.8582253425624905,3.67755616990166,0.8582248344160172,0.9999999999998606
NGC3310 ,587731870702633039,2.7871351320656665,0.9338101419456837,2.787171678135408,0.933769182382326,0.9999999989249018
NGC7311 ,587731187805257849,5.908427512059664,0.09721291947390696,5.912775705184065,0.021667976186855835,0.9971384310745622
UGC10972 ,587729409160577595,4.652894371375632,0.46327583332624483,4.581774437637815,0.4562764889141502,0.9979453636403789
NGC2403 ,587738068345487568,1.9934133189325318,1.1449806697371312,2.224764036324908,1.0729542774475713,0.9921519861965741
NGC7541 ,587731187809452096,6.085664301336286,0.07913951147073009,6.081563023572077,0.021535780618887154,0.9983329818506146
NGC7787 ,588015509805793362,6.266300991995793,0.009590235173858442,6.2663005065322706,0.009589960639536549,0.9999999999998447
NGC24 ,587727177913598078,0.04338155482172066,-0.43568898463629724,0.03965693355118217,-0.1962495844535233,0.9714649105765584
NGC6207 ,587733610165895384,4.376685719804943,0.6428470004774098,4.376739212841604,0.6419925257953362,0.9999996340193649
NGC877 ,587724234258448481,0.6021124119992638,0.2538417336076065,0.5929872573023123,0.2523355283219485,0.9999598421196506
NGC7608 ,587730772810465472,6.105403800643416,0.1457374360024793,6.0979665891116195,0.2305535651807342,0.9963786291308838
NGC4414 ,587739607554326648,3.257009880760777,0.5449534025952251,3.258170035694751,0.5456498642526512,0.9999992655392262
NGC613 ,587727178190749880,0.4114737629953524,-0.513447242536999,0.3950573096755221,-0.1883880357432967,0.9475165239289242
NGC2775 ,587734691424829752,2.40129083100415,0.12283522555780972,2.3999504529895623,0.12331048511724119,0.9999990022957744
UGC1938 ,587724234258448481,0.6473811913411659,0.40517242626395206,0.5929872573023123,0.2523355283219485,0.987026964931997
NGC615 ,587727232132448294,0.4149288167826003,-0.12811257761706496,0.4153137262450707,-0.14346077897753257,0.9998821459538331
UGC5396 ,587735344265494665,2.6253010479708188,0.18773529379321885,2.625301698893999,0.1877350894742376,0.9999999999997746
NGC871 ,587724234258448481,0.5985556055166246,0.25390753252040665,0.5929872573023123,0.2523355283219485,0.9999842334656663
NGC4424 ,587734892219203603,3.2602467683915255,0.16442170924385419,3.260263256192215,0.16441157327492445,0.9999999998163487
NGC7631 ,587730772810989706,6.114955289507881,0.1434248747435868,6.117693199457376,0.2319548950836805,0.9960801663145387
NGC4826 ,587742060539871329,3.389112455580826,0.3784392181111549,3.389496698287533,0.37710884951960105,0.9999990512821719
NGC7466 ,587727223555490074,6.0303616241246685,0.4721576393567188,6.053126727705504,0.27116307040960597,0.979646171015972
NGC2742 ,587737808501932038,2.389176151600207,1.0555634379001821,2.389179715327758,1.055565578825169,0.9999999999961666
